NDS;DESCRICAO DO SERVICO
493810;FAVOR GERAR NDS PARA EMENDAR CONDUTOR AT 4 AWG ROMPIDO NO PS 1116088099 PS 1116088077 ROMPEU EM 2 PONTO TRAZER 20 METRO DE CABO 4 LOCAL DE BOM ACESSO CHAVE 86768 FICOU ABERTA CLIENTE 4 DIAS CEM LUZ,  [PS=111608809 V4X4=SIM  CESTO=NAO  LV=NAO  CHVAB=SIM  JUMPAB=NAO  RISCOACID=NAO  CONSDESLIG=SIM  AVARIANAREDE=NAO   TODAREDEINSP=SIM  FONTESUB=NAO]  PS=1116088099,EMENDAR CONDUTOR(ES=2  [PS=1116088099,2-CABO  AL NU CAA  4 AWG - COM ALMA  ]
493811;FAVOR GERAR NDS PARA MANUTENCAO FAZER EMENDA DE CONTUDOR DE AT ENTRE O OS 945694405 E PS 945694408 200 MTRS DE VAO NECESSARIO 100 MTRS DE ROCADA LOCAL DE DIFICIL ACESSO CHAVE 09698 FICOU ABERTA,  [PS=945694405 V4X4=SIM  CESTO=NAO  LV=NAO  CHVAB=SIM  JUMPAB=NAO  RISCOACID=NAO  CONSDESLIG=SIM  AVARIANAREDE=SIM   TODAREDEINSP=NAO  FONTESUB=NAO]  PS=945694405,EMENDAR CONDUTOR(ES=1  
493813;CRUZAMENTO ENTRE OS CONDUTORES DA CHAVE 12905 E O TRONCO DO ALIMENTADOR NOVO SARANDI ESTA BATENDO, OCASIONANDO A ABERTURA DO ALIMENTADOR E DA TS,  RETENCIONAR, IMPLANTAR ESPACADOR OU TRIANGULAR [PS=621511284 V4X4=NAO  CESTO=SIM  LV=SIM  CHVAB=NAO  JUMPAB=NAO  RISCOACID=SIM  CONSDESLIG=NAO  AVARIANAREDE=SIM   TODAREDEINSP=SIM  FONTESUB=NAO]  PS=621511284,REPARAR CONDUTOR (TENTOS ROMPENDO=1  
493815;GERAR NDS PARA SUBISTITUIR PARA RAIO NO PS 946154256,  [PS=946154256 V4X4=NAO  CESTO=NAO  LV=NAO  CHVAB=NAO  JUMPAB=NAO  RISCOACID=NAO  CONSDESLIG=NAO  AVARIANAREDE=SIM   TODAREDEINSP=SIM  FONTESUB=NAO]  PS=946154256,SUBSTITUIR PARARRAIO(S=1  [PS=946154256,1-PARA-RAIO  15 KV POLIMERICO  ]
493817;NO PS 615156499 POSTE DE 150 QUEBRADO   PS 615157335 POSTE QUEBRADO NO PS NO PS 615157353 ARVORE EM CIMA DA REDE E NO CIRCUITO DA 4760 VARIOS CABOS FORA DO ISOLADR,  [PS=615157353 V4X4=SIM  CESTO=SIM  LV=NAO  CHVAB=SIM  JUMPAB=NAO  RISCOACID=NAO  CONSDESLIG=SIM  AVARIANAREDE=SIM   TODAREDEINSP=NAO  FONTESUB=NAO]  PS=615157353,PODAR ARVORE=2  [PS=615156499,1-POSTE DUPLO T D/150/10.5 M  PS=615157335,1-POSTE DUPLO T B/300/12,0M  ]
493819;1116088077 ROMPEU EM 2 PONTO TRAZER 20 METRO DE CABO 4 LOCAL DE BOM ACESSO CHAVE 86768 FICOU ABERTA CLIENTE 4 DIAS CEM LUZ, NDS CORRIGIDA BSC DA NDS 493810, ENCERRAR AS DUAS AO CONCLUIR O SERVICO [PS=111608809 V4X4=SIM  CESTO=NAO  LV=NAO  CHVAB=SIM  JUMPAB=NAO  RISCOACID=NAO  CONSDESLIG=SIM  AVARIANAREDE=NAO   TODAREDEINSP=SIM  FONTESUB=NAO]  PS=111608809  EMENDAR 2 CONDUTORES PS=111608809  CABO AL NU 4AWG
493820;GERAR NDS PARA MANUTECAO SUBS TR DE 112 KV ACREDITO QUE PODE TER QUEIMADO POR ECESSO DE CARGA GD, TR ESTA COM A BUCHA QUE ENTRA QUEBRADA E ACESSO BOM SOMENTE TR DA 13,8 TRIFAZICO,  [PS=555089209 V4X4=NAO  CESTO=NAO  LV=NAO  CHVAB=NAO  JUMPAB=NAO  RISCOACID=NAO  CONSDESLIG=SIM  AVARIANAREDE=SIM   TODAREDEINSP=SIM  FONTESUB=NAO]  PS=555089209,TRANSFORMADOR AVARIADO=1  
493822;URGENTE ARVORE DE GRANDE PORTE CAIU SOBRE A REDE COM RISCO DE ROMPER OS CABOS DE M T ENTRE O RA 8918002805 E A CHAVE 02726 NA BEIRA DA RODOVIA
493824;GERAR NDS PARA TROCAR POSTE QUEBRADO , JUMPER ABERTO NO PS 611623007 , VER A POSSIBILIDADE DE LIGAR DO TR 46986 ATE 33874 BEIRA DE ESTRADA . JA FALADO COM TECNICO REINOR.,  [PS=612316007 V4X4=SIM  CESTO=NAO  LV=NAO  CHVAB=NAO  JUMPAB=SIM  RISCOACID=NAO  CONSDESLIG=SIM  AVARIANAREDE=SIM   TODAREDEINSP=SIM  FONTESUB=NAO]  PS=612316007,POSTE AVARIADO/ABALROADO (SUBSTITUIR=1  [PS=612316007,2-POSTE DUPLO T B/600/12.0 M  ]
493826;TROCAR PS 793295933, ESTA COM CABO ROMPIDO PS QUEBRADO , ABERTO AMBOS AS CHAVES SECCIONANDO TRECHO LA 2100 , E CR 9502, TRECHO CONFINADO , NAO ESTA COM PLACA ,  PRIORIDADE TEM AVIARIO NO RAMAL . LOCAL MEIO DA LAVOURA DE TRIGO CONSUMIDOR AUTORIZOU A ENTRADA , TRAZER B 600 DEVIDO SER DE ANGULO CABO 4CAA  VAO NAO SAO MT LONGO CE POSIVEL REMORER OS ESTAI,  [PS=793295933 V4X4=NAO  CESTO=NAO  LV=NAO  CHVAB=SIM  JUMPAB=NAO  RISCOACID=NAO  CONSDESLIG=SIM  AVARIANAREDE=SIM   TODAREDEINSP=NAO  FONTESUB=NAO]  PS=793295933,EMENDAR CONDUTOR(ES=1 PS=793295933,POSTE AVARIADO/ABALROADO (SUBSTITUIR=1  [PS=793295933,1-POSTE DUPLO T B/600/12.0 M  PS=793295933,2-ISOL BASTAO POLIMERICO 34KV  ]
493828;SUBSTITUIR TRANSFORMADOR QUE PEGOU FOGO NAS BUCHAS DE SAIDA,  [PS=611772372 V4X4=SIM  CESTO=NAO  LV=NAO  CHVAB=SIM  JUMPAB=NAO  RISCOACID=NAO  CONSDESLIG=SIM  AVARIANAREDE=SIM   TODAREDEINSP=SIM  FONTESUB=NAO]  PS=611772372,TRANSFORMADOR AVARIADO=1  [PS=611772372,1-TRANSF TRIF 33 KV 112,5 KVA  ]
493830;FAVOR GERAR NDS PRA TROCA DO TR G6669, O MESMO NAO ESTA SAINDO TENSAO EM DUAS FASES DAS BUCHAS DE BAIXA REDE DE MT CO  TENSAO NORMAL NO TRIFASICO, CONSUMIDOR LIBERA ACESSO PRA CAMINHA TRAZER TR 75KVA 13,8 2 PARARAIO ACEITA TESTE POREM FICOU FECHADO DEVIDO NAO SAIR FASES,  [PS=587433107 V4X4=NAO  CESTO=NAO  LV=NAO  CHVAB=NAO  JUMPAB=NAO  RISCOACID=NAO  CONSDESLIG=SIM  AVARIANAREDE=SIM   TODAREDEINSP=SIM  FONTESUB=SIM]  PS=587433107,TRANSFORMADOR AVARIADO=1  [PS=587433107,1-TRANF. TRIF. 13.2 KV    75 KVA  ]
493832;EMENDAR CABO DE AT NO PS 616310668. CABECA DO POSTE ESTA QUEBRADA E CAIDA PARA O LADO, SE POSSIVEL IR COM CESTO AEREO PARA FAZER A EMENDA. CHAVE 8918006254 FICOU ABERTA.,  [PS=616310668 V4X4=NAO  CESTO=SIM  LV=NAO  CHVAB=SIM  JUMPAB=NAO  RISCOACID=NAO  CONSDESLIG=SIM  AVARIANAREDE=SIM   TODAREDEINSP=SIM  FONTESUB=NAO]  PS=616310668,EMENDAR CONDUTOR(ES=1  
493833; RETENCIONAR E REPARAR CABOS 4AWG COM TENTOS ROMPENDO NA REDE DE MT, NO CIRCUITO DA CH 09516, PROX AO PS 1115784404, LOCAL COM LIVRE ACESSO, CIRCUITO BIFASICO DE MT REDE 13KV
493834;FAVOR GERAR NDS PRA MANUTENCAO FASER TROCA DE CRUZETA NO PS 627246981 627246982 E 627246983 CAIU PINUS SOBRE A RD E QUEBROU 3 CRUZETAS ACESSO NAO E MUITO LONGE DA BR MAS SOMENTE APE E NO PS 627246547 CWBO ESTA FORA DO ISOLADOR QUEBROU OS DOIS TRWVANTE,TRASER 3 CRUZETAS E UNS 6 ISOLADOR DE PREVENCAO DA 34... FICOU ABERTA A SU 8628821136 8628808553 E A SU 8628808558,  [PS=627246981 V4X4=SIM  CESTO=NAO  LV=NAO  CHVAB=SIM  JUMPAB=NAO  RISCOACID=NAO  CONSDESLIG=SIM  AVARIANAREDE=SIM   TODAREDEINSP=SIM  FONTESUB=SIM]  PS=627246981,CORTAR ARVORE COM MOTOSSERRA=01 PS=627246981,APRUMAR POSTE=01 PS=627246981,EMENDAR CONDUTOR(ES=01 PS=627246981,TRANSFORMADOR COM VAZAMENTO=10  
493835;GERAR NDS PARA IMENDA DE CABOS APARTIR DO PS 616042999 ATE O PS 616043007 E TAMBEM NO TR 22242 ATE O PX PS , CHAVE ABERTA NO LOCAL, ACESSO LIVRE, ABERTO CHAVE E APENAS CONSUMIDORES DO DEFEITO DESLIGADO (SERVICO DE EMERGENCIA)
493838;NDS PARA REFAZER JUMPER PARTE SUPERIOR DA CHAVE 0620 FASE C, FAZER COM LINHA VIVA, REDE COMPACTA, SEM PONTO PARA ATERRAMENTO E NAO TEM DISTANCIA DE SEGURANCA PARA LINHA MORTA, TBM ESTRUTURA DE MEIO BECO NO LOCAL, CHAVE FICOU ABERTA COM PORTA FUSIVEIS RECOLHIDOS NO PE DO POSTE.ATENDE CONDOMINIO TRAZER CONECTOR TERMINAL PARA CABO DE COBRE ISOLADOFACIL ACESSO.,  [PS=617390996 V4X4=NAO  CESTO=SIM  LV=SIM  CHVAB=SIM  JUMPAB=NAO  RISCOACID=NAO  CONSDESLIG=SIM  AVARIANAREDE=SIM   TODAREDEINSP=SIM  FONTESUB=NAO]  PS=617390996,REFAZER JUMPER=1  
493841;DEIXAR SERVICO AXILIAR PARA CA 196 FAZER APOS ALMOCO,  [PS=615088275 V4X4=SIM  CESTO=NAO  LV=NAO  CHVAB=SIM  JUMPAB=NAO  RISCOACID=NAO  CONSDESLIG=SIM  AVARIANAREDE=SIM   TODAREDEINSP=NAO  FONTESUB=NAO]  PS=615088275,EMENDAR CONDUTOR(ES=1  [PS=615088275,20-CABO NU 4/0 CAA - COM ALMA  ]
493843;GERAR NDS PARA EMENDA DE CONDUTOR DE MT, DO PS 941779967 ATE O PS 941780970, VAO DE 150 METROS DE CABO ACO 3,2X25 LOCAL LAVOURA COM PLANTACAO DE TRIGO,  [PS=941779967 V4X4=SIM  CESTO=NAO  LV=NAO  CHVAB=SIM  JUMPAB=NAO  RISCOACID=NAO  CONSDESLIG=SIM  AVARIANAREDE=SIM   TODAREDEINSP=NAO  FONTESUB=NAO]  PS=941779967,EMENDAR CONDUTOR(ES=1  
493845;FAVOR GERAR NDS PARA TROCA DO POSTE DO TR S0897 EUCALIPTO CAIU EM SIMA QUEBRANDO O MESMO TRAZER UM B300 12MT E TRAZER 1 TRANSFORMADOR DE 10KVA DA 34.5 POR GARANTIA POIS ESTAO TUDO DEBAIXO DO EUCALIPTO DE GRANDE PORTE ABERTO GLV NO PS 939656325 APENAS O TR FORA CHAVE 12904 FECHADA BOM ACESSO GERADA RLD,  [PS=939656328 V4X4=SIM  CESTO=NAO  LV=NAO  CHVAB=NAO  JUMPAB=SIM  RISCOACID=NAO  CONSDESLIG=SIM  AVARIANAREDE=SIM   TODAREDEINSP=SIM  FONTESUB=NAO]  PS=939656328,POSTE AVARIADO/ABALROADO (SUBSTITUIR=1 PS=939656328,TRANSFORMADOR AVARIADO=1  [PS=939656328,1-POSTE DUPLO T B/300/12,0M  PS=939656328,1-TRANSF. MONO. 33 KV     10 KVA  ]
493848;CHAVE 04968 FICO ABERTA  CABO RONPIDO PS 614352266 ATE PS 614352253 CABO 32.25  VAO DE 50 METROS  FASER ROSADA E PODA  ASESSO PELA LAVORA,  [PS=614352266 V4X4=SIM  CESTO=NAO  LV=NAO  CHVAB=SIM  JUMPAB=NAO  RISCOACID=NAO  CONSDESLIG=SIM  AVARIANAREDE=NAO   TODAREDEINSP=SIM  FONTESUB=NAO]  PS=614352266,EMENDAR CONDUTOR(ES=1  
493850;TRANSFORMADOR NAO ACEITOU FECHAMENTO, FERVEU COM DUAS FASES FECHADAS. GARAGEM PODE ATRAPALHAR CHEGADA MANOBRA DO CAMINHAO.,  [PS=605052636 V4X4=NAO  CESTO=SIM  LV=NAO  CHVAB=NAO  JUMPAB=NAO  RISCOACID=NAO  CONSDESLIG=SIM  AVARIANAREDE=SIM   TODAREDEINSP=SIM  FONTESUB=NAO]  PS=605052636,PODAR ARVORE=0 PS=605052636,APRUMAR POSTE=0 PS=605052636,EMENDAR CONDUTOR(ES=0 PS=605052636,TRANSFORMADOR AVARIADO=1  [PS=605052636,1-TRANSF. TRIF. 33   KV     45KVA  ]
493854;GERAR NDS PARA APRUMAR PS 941699347, ANALIZAR POSTE RASO, SUBSTITUIR OU PLANTAR NOVAMENTE DERIVACAO DA CF 8813
493856;FAVOR GERAR SERVICO PARA MANUTENCAO TROCAR TR S3519 QUEIMADO DEVIDO A RAIO FEITO TESTE A VAZIO TRAZER 1 TR 10KVA E 1 PARA RAIO 27KV LIVRE ACESSO NA BEIRA DA ESTRADA CLIENTE SEM LUZ DESDE DOMINGO SE POSSIVEL EXECUTAR AINDA HOJE.,  [PS=566398481 V4X4=NAO  CESTO=NAO  LV=NAO  CHVAB=SIM  JUMPAB=NAO  RISCOACID=NAO  CONSDESLIG=SIM  AVARIANAREDE=SIM   TODAREDEINSP=SIM  FONTESUB=NAO]  PS=566398481,TRANSFORMADO QUEIMADO=1  [PS=566398481,1-PARA-RAIOS 27KV10KA  PS=566398481,1-TRANSF. MONO. 33 KV     10 KVA  ]
493858;GERAR NDS PARA EQUIPE DE LINHA VIVA REPARAR CABO NO ALIMENTADOR CAMBUI NO PS 554437249, MA ISOLACAO NA EMENDA DOS CABOS ESTA CAUSANDO DESCARGA, PODE SER PROGRAMADO,  [PS=554437249 V4X4=NAO  CESTO=NAO  LV=SIM  CHVAB=NAO  JUMPAB=NAO  RISCOACID=SIM  CONSDESLIG=NAO  AVARIANAREDE=SIM   TODAREDEINSP=SIM  FONTESUB=NAO]  PS=554437249,REPARAR CONDUTOR (TENTOS ROMPENDO=1  
493860;FAZER EMENDA DE CABO NA CF 82901 NO PS 1104785444 E APRUMAR POSTE DEVIDO O MESMO ESTA MUITO TORTO, NO LOCAL SO ATENDE PLACA SOLAR E A USINA DE PLACA ESTA FORA DEVIDO TER ARRACADO AS PLACA DEVIDO AO MAL TEMPO ACESSO BOM,  [PS=110478544 V4X4=NAO  CESTO=NAO  LV=NAO  CHVAB=SIM  JUMPAB=NAO  RISCOACID=NAO  CONSDESLIG=SIM  AVARIANAREDE=SIM   TODAREDEINSP=SIM  FONTESUB=NAO]  PS=1104785444,EMENDAR CONDUTOR(ES=3 PS=1104785444,APRUMAR POSTE=1  
493862;GERADO NDS PARA TROCA DE CRUZETA NO TR:285363 CHAVE ABERTA NO TRECHO :00155,  [PS=598491174 V4X4=NAO  CESTO=NAO  LV=NAO  CHVAB=SIM  JUMPAB=NAO  RISCOACID=NAO  CONSDESLIG=SIM  AVARIANAREDE=SIM   TODAREDEINSP=SIM  FONTESUB=NAO]  PS=598491174,SUBSTITUIR CRUZETA(S=2  [PS=598491174,2-CRUZETA POSTE CONCRETO L=2000MM  ]
493864;FAVOR GERAR NDS COM URGENCIA PARA APRUMAR POSTE NO PS: 938798421 O MESMO ESTA COM 3,90 MTS DE ALTURA, OFERECENDO RISCO DE ACIDENTE, O MESMO ATENDE A TORRE DA OI,  [PS=938798421 V4X4=NAO  CESTO=NAO  LV=NAO  CHVAB=SIM  JUMPAB=NAO  RISCOACID=SIM  CONSDESLIG=SIM  AVARIANAREDE=NAO   TODAREDEINSP=SIM  FONTESUB=NAO]  PS=938798421,APRUMAR POSTE=1  
493867;PASSAR PRA MANUTENCAO FAZER EMENDA DE CABO DE AT NO PS 1115393810 AO PS 1115393814 CABO ISOLADO 185MM ATENDE UMA USINA SOLAR TRASER 3 M DE CABO 185MM ISOLADO E EMENDAS ACESSO BOM FICOU ABERTA SU 72223 E CHAVE DE ENTRADA DO RA 72225,  [PS=111539381 V4X4=SIM  CESTO=NAO  LV=NAO  CHVAB=SIM  JUMPAB=NAO  RISCOACID=NAO  CONSDESLIG=SIM  AVARIANAREDE=SIM   TODAREDEINSP=SIM  FONTESUB=NAO]  PS=1115393810,EMENDAR CONDUTOR(ES=1  
493869;GERAR NDS PROGRAMADA PRA TROCA  DO TR A3315  O MESMO ESTA COM VASAMENTO DE OLEO   NO LOCAL UMA BANCADA   DOIS TR 25 MONO DA 13 UM DELES ESTA COM VASAMENTO    ASSESO BOM   PROGRAMAR,  [PS=950300578 V4X4=SIM  CESTO=NAO  LV=NAO  CHVAB=NAO  JUMPAB=NAO  RISCOACID=NAO  CONSDESLIG=NAO  AVARIANAREDE=NAO   TODAREDEINSP=NAO  FONTESUB=NAO]  PS=950300578,PODAR ARVORE=1  [PS=950300578,1-TRANSF. MONO. 13.2KV-254V 25 KVA  ]
493871;FAVOR GERAR NDS PARA TROCA DO TR 44141 O MESMO ESTA QUEIMADO CLIENTE  SEM ENERGIA DES DE DOMINGO SE POSSIVEL QUANTO ANTES TEM VACAS PRA TIRAR LOCAL LIVRE ACESSO.,  [PS=630240881 V4X4=SIM  CESTO=NAO  LV=NAO  CHVAB=NAO  JUMPAB=NAO  RISCOACID=SIM  CONSDESLIG=SIM  AVARIANAREDE=SIM   TODAREDEINSP=SIM  FONTESUB=NAO]  PS=630240881,APRUMAR POSTE=1  [PS=630240881,1-TRANSF. MONO. 33 KV     10 KVA  ]
493874;COD GERAR SERVICO EQUIPE MANUTENCAO EMW DAR  EMENDAR CONDUTOR ACO 3.2X25 VAO LONGO 300 METROS TRAVESSIA DE CORREGO FAZER PEQUENA ROCADA PRA EMENDAR  CONDUTOR CABO CAIU FORA DO ISOLADOR NO PS951319507 REFAZER STAI NK PS 951319504 JAMPER ABERTO NO PS 951319540 CHAVE TRIPSAVER 19813 FECHADA SOMENTE JM TRAFO FICOU FORA TRAFO 34404 FOTOS GRUPO NDS,  [PS=951319540 V4X4=SIM  CESTO=NAO  LV=NAO  CHVAB=NAO  JUMPAB=SIM  RISCOACID=NAO  CONSDESLIG=SIM  AVARIANAREDE=SIM   TODAREDEINSP=SIM  FONTESUB=NAO]  PS=951319540,CORTAR ARVORE COM MOTOSSERRA=10 PS=951319540,APRUMAR POSTE=00 PS=951319540,EMENDAR CONDUTOR(ES=1 PS=951319540,TRANSFORMADOR COM VAZAMENTO=00  
493876;APRUMAR E REFAZER ENGASTAMENTO DO PS 556071880 ESTRUTURA CE-1 SI-3 LOCAL DE FACIL ACESSO ESTAO FAZENDO LOTEAMENTO NO LOCAL PRIORIZAR PARA ESSA SEMANA,  [PS=556071880 V4X4=NAO  CESTO=SIM  LV=NAO  CHVAB=NAO  JUMPAB=NAO  RISCOACID=SIM  CONSDESLIG=NAO  AVARIANAREDE=NAO   TODAREDEINSP=SIM  FONTESUB=NAO]  PS=556071880,APRUMAR POSTE=1 PS=556071880,REFAZER ENGASTAMENTO DO POSTE=1  
493878;SE POSSIVEL 2 EQUIPE PS QUEBRADO 61219205 TRASER UM POSTE B300 2 CRUZETA E EMENDA CABO 3.2.25 BOM ECESSO CAMINHAO CHAVE 11471 FICOU ABERTA,  [PS=612192505 V4X4=SIM  CESTO=NAO  LV=NAO  CHVAB=SIM  JUMPAB=SIM  RISCOACID=SIM  CONSDESLIG=SIM  AVARIANAREDE=SIM   TODAREDEINSP=NAO  FONTESUB=NAO]  PS=612192505,POSTE AVARIADO/ABALROADO (SUBSTITUIR=1  
493882;NE ESSARIO CESTO AEREO POIS POSTE SEM STAI E ESTAO CAVANDO PROXIMOS OS PS,  [PS=880310510 V4X4=NAO  CESTO=SIM  LV=NAO  CHVAB=NAO  JUMPAB=NAO  RISCOACID=SIM  CONSDESLIG=SIM  AVARIANAREDE=SIM   TODAREDEINSP=SIM  FONTESUB=NAO]  PS=880310510,EMENDAR CONDUTOR(ES=1  
493885;PROCEDER CONFORME NDS 493848. ROCADA E CABO ROMPIDO.,  [PS=614352266 V4X4=SIM  CESTO=NAO  LV=NAO  CHVAB=SIM  JUMPAB=NAO  RISCOACID=SIM  CONSDESLIG=SIM  AVARIANAREDE=SIM   TODAREDEINSP=NAO  FONTESUB=NAO]  PS=614352266,FAZER ROCADA=99 PS=614352266,EMENDAR CONDUTOR(ES=01  [PS=614352266,99-CABO  ACO 3.2.25 - 4,87 MM 3 FIOS  ]
493888;CENTRAL, FAVOR GERAR NDS PARA EMENDAR CABOS DE AT E SUBSTITUIR MAO FRANCESA DA CRUZETA DA CF 891809863P NO PS 621297777. CRUZETA DA CF ENTORTOU NA MAO FRANCESA POR CONTA DO VENTO.  CHAVE FICOU ABERTA. CABOS ROMPERAM NOS 2 VAOS AS 3 FASES.,  [PS=621297777 V4X4=NAO  CESTO=NAO  LV=NAO  CHVAB=SIM  JUMPAB=NAO  RISCOACID=NAO  CONSDESLIG=SIM  AVARIANAREDE=SIM   TODAREDEINSP=SIM  FONTESUB=NAO]  PS=621297777,EMENDAR CONDUTOR(ES=1  [PS=621297777,2-ISOL BASTAO PORCELANA 15 KV  ]
493890;GERADA NDS PARA SUBISTITUIR UM PEDACO DO CABO FAZE B Q ALIMENTA CHAVE 99868 PONTO QUENTE NO ESTRIBO DANIFICOU CABO E JUNPER DA CHAVEFAZER COM LINHA VIVA ACESSO BOM PS774850116 NENHUM CONSUMIDOR DESLIGADO BT INTERLIGADA NO PS 774849971 INTERLIGADO TR A6170 NO B2952,  [PS=774850116 V4X4=NAO  CESTO=SIM  LV=SIM  CHVAB=SIM  JUMPAB=NAO  RISCOACID=SIM  CONSDESLIG=NAO  AVARIANAREDE=SIM   TODAREDEINSP=SIM  FONTESUB=NAO]  PS=774850116,REFAZER CONEXAO NA REDE=1  
493895;IR COM CESTO AEREO. VAI SER DIFICIL FAZER ESTAI PARA TENSIONAR O CABO 3X2,25MM. TERRENO DE LAGE. CAMINHONETE COM CESTO CHEGA NO POSTE OU CAMINHAO GUINDAUTO COM CESTO ACOPLADO. JUMPER ABERTO NO MESMO PS DO DEFEITO. 939841533. FICOU 3 TR DESLIGADO. ARVORE CAIU NA REDE. LEVAR EMENDA E ALCA 3X2,25 . ABRIR TS 5222 PARA FAZER O RETENSIONAMENTO,  [PS=939841533 V4X4=NAO  CESTO=SIM  LV=NAO  CHVAB=NAO  JUMPAB=SIM  RISCOACID=NAO  CONSDESLIG=SIM  AVARIANAREDE=SIM   TODAREDEINSP=SIM  FONTESUB=NAO]  PS=939841533,EMENDAR CONDUTOR(ES=1 PS=939841533,CORTAR ARVORE COM MOTOSSERRA=1 PS=939841533,APRUMAR POSTE=0 PS=939841533,TRANSFORMADOR AVARIADO=0  
493898;GERADO NDS PARA FAZER EMENDA DE CONDUTOR DA AT, NA DERIVACAO PARA O TR L9753. O MESMO FICOU ABERTO NO LOCAL. SERVICO PARA EQUIPE DE LINHA VIVA CESTO AEREO. CABO DA ALTA SUSPENSA PELO NINJA. CONSUMIDORES DESLIGADOS. O SERVICO SOLICITA URGENCIA, CABO CRUZANDO A RODOVIA.,  [PS=572019888 V4X4=NAO  CESTO=SIM  LV=SIM  CHVAB=SIM  JUMPAB=NAO  RISCOACID=SIM  CONSDESLIG=SIM  AVARIANAREDE=SIM   TODAREDEINSP=SIM  FONTESUB=NAO]  PS=572019888,EMENDAR CONDUTOR(ES=1  [PS=572019888,1-CABO DE ALUM. COBERTO 15KV 35MM  ]
493900;COLOCAR MAIS PS  VAO LONGO CABO BAIXO DO PS 614952585 AO PS614952584 DO PS 614952583 AO PS 614952582  LIVRE ACESSO,  [PS=614952585 V4X4=NAO  CESTO=NAO  LV=NAO  CHVAB=NAO  JUMPAB=NAO  RISCOACID=NAO  CONSDESLIG=NAO  AVARIANAREDE=SIM   TODAREDEINSP=SIM  FONTESUB=NAO]  PS=614952585,POSTE IRREGULAR (SUBSTITUIR/REALOCAR=4  [PS=614952585,4-POSTE DUPLO T B/300/12,0M  ]
493901;COLOCAR MAIS PS  VAO LONGO CABO BAIXO DO PS 614952585 AO PS614952584 DO PS 614952583 AO PS 614952582  LIVRE ACESSO,  [PS=614952585 V4X4=NAO  CESTO=NAO  LV=NAO  CHVAB=NAO  JUMPAB=NAO  RISCOACID=NAO  CONSDESLIG=NAO  AVARIANAREDE=NAO   TODAREDEINSP=SIM  FONTESUB=NAO]  PS=614952585,POSTE IRREGULAR (SUBSTITUIR/REALOCAR=4  [PS=614952585,4-POSTE DUPLO T B/300/12,0M  ]
493904;GERADA NDS PARA REGULAR OU SUBISTITUIR CHAVES D ENTRADA E SAIDA RA CNH 28 ESTAO   ENPERADAS N ESTAO TRAVAVANDO MAIS PODE SER PROGRAMADO ACESSO BOM PRA CAMINHAO,  [PS=570740600 V4X4=NAO  CESTO=SIM  LV=SIM  CHVAB=NAO  JUMPAB=NAO  RISCOACID=SIM  CONSDESLIG=NAO  AVARIANAREDE=SIM   TODAREDEINSP=SIM  FONTESUB=NAO]  PS=570740600,SUBSTITUIR CHAVE UNIPOLAR=1  
493907;REFAZER JAMPE DA CHAVE SUBSTITUIR PARA RAIO REFAZER MALHA DE ATERRAMENTO,  [PS=775066356 V4X4=SIM  CESTO=NAO  LV=NAO  CHVAB=NAO  JUMPAB=NAO  RISCOACID=NAO  CONSDESLIG=SIM  AVARIANAREDE=SIM   TODAREDEINSP=SIM  FONTESUB=NAO]  PS=775066356,REFAZER ATERRAMENTO=15 PS=775066356,SUBSTITUIR GLV (S=1  [PS=775066356,1-PARA-RAIOS 27KV10KA  ]
493908;FAVOR GERAR NDS PARA APLUMAR POSTE DO PS 939798990 E PS 939798993, POIS OS MESMOS ESTAO PENDIDOS A PONTO DE CAIR, APENAS PRESOS PELOS CABOS, FACIL ACESSO,  [PS=939798990 V4X4=SIM  CESTO=NAO  LV=NAO  CHVAB=NAO  JUMPAB=NAO  RISCOACID=SIM  CONSDESLIG=NAO  AVARIANAREDE=NAO   TODAREDEINSP=SIM  FONTESUB=NAO]  PS=939798990,APRUMAR POSTE=2  [PS=939798990,2-POSTE DUPLO T B/300/10.5M  ]
493910;CABO ROMPIDO/ MULETAR POSTE **PS603985865, TRAZER CABO 2 PARANA TRIFASICO** TRECHO INTERDITADO PELA CHAVE 34385, E JUMPER ABERTO NA REDE
493911;GERADO NDS PARA TROCAR O TR 81776V5767 O MESMO QUEIMOU E ESTA VAZANDO OLEO LOCAL FACIL ACESSO CLI FICOU DESLIGADO,  [PS=939093130 V4X4=SIM  CESTO=NAO  LV=NAO  CHVAB=SIM  JUMPAB=NAO  RISCOACID=NAO  CONSDESLIG=SIM  AVARIANAREDE=NAO   TODAREDEINSP=SIM  FONTESUB=NAO]  PS=939093130,TRANSFORMADO QUEIMADO=1  [PS=939093130,1-TRANSF. MONO. 33 KV     15 KVA  ]
493913;COMPLEMENTAR NDS 493759 - FAVOR GERAR SERVICO PARA TROCA DA CRUZETA E ISOLADORES NO PS 615061703 , E NO PS 615061704 APRUMAR O POSTE QUE ESTA EM DEGRINE  LOCAL DE FACIL ACESSO , A CHAVE 4056 PERMANESE COM ACHAVE ABERTO  NO LOCAL,
